"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Pre-demographic dividend","PRE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","665720457114.374","603694526984.294","639266707217.8","660748257353.034","677385893440.543","713086099793.145","769522256772.342","833588164314.192","916184499728.645","980084183885.736","1031154948378.31","1103841873833.21","1178705831748.34","1182129030080.26","1379577745967.4","1514585535178.27","1671610891957.13","1825444866053.96","1986970811229.94","2103932469720.08","2263785673979.47","2418515077398.94","2574049919745.57","2763078668598.06","2920086998560.2","2858963166882.21","2895453461224.93","3082444880796.75","3228774667224.76","",
"Puerto Rico","PRI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47478868757.1432","50215586713.0006","53704048835.3719","57529844255.313","61217923456.5074","65344748548.311","68080800511.1882","72634473401.9758","77514417222.4155","82871686657.0217","87496409804.5911","95060805327.7383","97449415870.7291","99312168338.8122","110908276203.378","112090682216.251","113855145219.129","115554132617.258","115629389161.298","114236101889.451","115089652316.097","117072536776.923","118421150151.172","119191962134.508","119064630803.291","118145537346.768","117008511226.768","115158181400.497","112176535506.844","",
"Korea, Dem. People’s Rep.","PRK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117386297661.016","126657112302.414","130954696853.582","131318350924.051","135416524675.043","144177201721.798","149902197416.356","159553821038.829","169540543091.832","181041025245.14","194311791462.138","202417544393.21","212108753260.396","217839732509.705","224966587859.803","238691088867.445","259405439604.075","271021439746.467","281542630016.914","279893345736.414","288435921606.665","282620727896.604","277991617084.959","292135407902.921","298951904406.531","307312298431.916","326331225917.541","340796722600.216","352447519943.303","",
"Paraguay","PRY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22770977066.4928","24363477311.6567","25341426421.2951","27222418094.5569","29282298749.8389","31936066924.4811","33032634088.4455","35027826572.1093","35446172299.9984","35466731151.0994","35420483179.4406","35895498869.7731","36455475847.6398","38736889071.6012","41393799919.6647","43593834856.9245","47072097593.6911","50957212771.0229","55251859054.0445","55529450973.4438","62436669856.1228","66449333934.4864","64373077041.0785","72186243194.3894","75401005113.4749","76727253819.5343","81531887208.9336","86486123430.1818","91850109184.9911","",
"West Bank and Gaza","PSE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1660859580.11935","1816271902.11828","1766194351.67669","1906256765.51228","2000630438.31489","2017290861.28331","1914787943.84237","1720419526.54939","1357604818.96829","1640227567.07328","1888501738.07043","2154874271.02902","2148762667.85445","2550964577.21062","3158567117.01119","3155542407.35095","3629264290.96786","4352302986.99684","4746539844.50241","5294882399.84394","5834421214.48914","5880583140.77826","6183424200.4858","7122106882.06139","","",
"Pacific island small states","PSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4799713563.2938","4926246576.52057","5315679946.63867","5591605082.54292","5986569077.12602","6330617995.87574","6674640377.68726","6683258698.85013","6880403977.85635","7394730769.27119","7471842023.52681","7750725580.19436","8060403319.46145","8355833875.48726","8953065753.17043","9401818418.66587","9905114236.84246","10250116277.8102","10618665660.9325","10540966128.6028","10980201929.6345","11643347446.8919","12324292189.7705","13055436793.7779","14838333894.5997","15993973982.2376","16505319438.9026","17531511178.561","18550379378.6629","",
"Post-demographic dividend","PST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17265890251035.8","18045673197047.6","18785115732011.4","19410398311511.4","20384888963175.5","21370712685305.4","22391955069642.2","23519645617970.4","24445435834164.3","25631919695049.3","27387281477485.7","28499787449520.6","29638425759496.7","30738109323235.6","32566268700126.2","34331184368813.6","36733908788611.3","38755659672512.3","39962216340740","39098588589085","40669652927997.6","42317550526037.2","43631701758318.9","45381055471446.1","46860876456425.3","48301071479782","50126158046097.1","52344521112874","54510922961785.8","",
"French Polynesia","PYF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57364501553.634","60907973226.6766","66315090346.2626","70059331206.9783","85772617323.101","95071309071.3461","123581688274.503","149725493974.071","179599125153.249","202605884383.146","245124515858.048","283715632113.244","308846935385.415","320291199316.944","317003234284.366","236414484548.533","218289332095.641","259008090091.22","269279490065.644","",
"Romania","ROU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122289227161.248","110092934413.178","102729789956.102","106771526241.626","113339345346.246","122929042857.588","129726167379.11","125449781642.99","124786017897.726","125764617171.877","131298437866.935","144333277362.683","155640626375.007","162923413411.478","192683212748.558","204714321191.562","244634640986.204","285801418466.91","344670356095.532","339074255743.772","343774014965.047","360793553463.052","379729439793.368","395625386029.925","410589026899.589","428644508899.66","479083448961.771","534706277347.015","565710787867.721","",
"Russian Federation","RUS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187875551658.45","1166067832156.43","1019337840778.77","953033562615.975","851032390011.371","832874933680.043","817526684921.467","843109809492.511","807029157570.942","870676186417.133","1000581025238.43","1074585972513.87","1167897269467.94","1338656016320.21","1473342751156.18","1696729209938.25","2133189651012.88","2377454045295.71","2878201315078.6","2768599517939.51","2927003701117.15","3268457219277.2","3483390063590.46","3749380884942.97","3764891466482.48","3526529039741.91","3555035755902.91","3829514215295.17","4192936665934.57","",
"Rwanda","RWA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3859716491.09778","3889912822.62313","4212210290.80788","3962361805.92226","2013447409.42057","2779755407.35133","3191440080.42206","3696101461.44446","4068812491.20948","4305966816.77101","4770731865.83983","5289029425.22817","6081458143.68063","6330820290.67014","6985452162.93085","7878540471.64861","8987890036.96877","9933829423.3797","11257362128.0524","12051931734.6839","13086635010.0054","14423239082.1999","15302794300.0885","16307218668.2182","18416509250.9395","19927505403.7477","21433182990.6728","23376905693.9275","26007347991.3652","",
"South Asia","SAS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1410021291516.17","1486255842045.75","1607894825544.65","1717303913420.56","1859600816444.49","2030123379523.11","2208633458761.07","2330340490827.27","2487167042283.88","2717700125428.22","2891402831877.24","3081329034810.07","3246072847257.69","3544943101013.1","3915614633061.49","4349752184880.36","4826221254590.54","5316107605403.89","5592516859256.1","6032112286680.21","6563751412522.32","7041048652489.62","7689515469342.42","8106231048585.78","8514123521098.69","8987107119787.58","9647898562430.85","10348610062239.9","11305151466234.5","",
"Saudi Arabia","SAU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","520904931910.399","619341200378.078","658714708167.203","665125504071.93","683123997872.815","698927182225.027","730495955572.732","751294684883.649","781733000909.292","763176096000.078","824128263725.65","832007957751.242","821341581997.884","930645164263.3","1031758941643.64","1123197697567.32","1189455013347.88","1243968071835.71","1347422313499.59","1329735818644.77","1413023382137.3","1586748761440.38","1660673876611.64","1666144997659.9","1720676112414.6","1528163007393.28","1460313608009.13","1565891669705.93","1643080030917.14","",
"Sudan","SDN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29140532742.911","32388730873.8788","35305878016.8109","37793627603.9901","38989075483.0125","42193849796.5226","45509668928.4439","51186244317.858","53992539186.747","56472263247.4438","61398453086.1037","66823845312.9076","72243727703.0542","79276889857.6022","84572638649.0103","93738605587.9694","106294966056.597","121726549843.311","133776082741.456","139165803103.048","145671821214.902","145788461855.519","141269305026.588","150143933745.643","169615835941.492","183227913183.877","164861932868.473","178051640198.706","178155959015.248","",
"Senegal","SEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11112619983.768","11782045643.3725","12200293465.2842","12651811663.5948","12919736555.0359","13898118118.2851","14437364905.7415","15145127109.1998","16219005032.5575","17497477687.7747","18460884435.5246","19730037152.2902","20173356111.396","21921263901.0131","23833025651.2597","25957189383.5214","27400997577.9345","29526609530.9271","31321948250.768","32221147965.7471","33757939112.4418","34965716069.2147","37116878051.2177","37935183192.6169","40132641475.3444","43319169484.9572","46131068925.2106","49725239803.0015","54383036831.6384","",
"Singapore","SGP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72681214127.306","80164773950.1398","87435625246.1985","99767321062.2689","113205941545.808","123902548476.79","135597887941.279","149412165442.273","147776825050.823","158491309178.185","176680943159.903","178625969407.708","188554642055.622","200767583093.375","226417853246.423","250651827679.656","281491798134.796","315132192255.76","327263783745.065","330157699722.533","382521230514.509","414966621180.859","435967946856.372","448147718836.516","461712944598.421","481393136614.894","500329011672.365","527444815441.261","557255421262.581","",
"Solomon Islands","SLB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","381082010.627752","417623892.447892","481347282.067356","512345816.704372","571396343.916852","631352151.841067","653232304.774011","654930002.210281","674115944.874792","680548594.699536","596494347.053995","560942431.313613","553860370.902565","600815591.149049","647213320.471763","703553256.966633","775196609.234372","854289266.345094","932795274.570653","895370415.115763","967480307.000893","1118021984.05594","1191371039.08704","1248863341.30673","1301122671.1793","1348467486.97767","1407121708.55317","1486829569.85266","1581757114.4582","",
"Sierra Leone","SLE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3353893310.03646","3548863643.03111","2939619999.09769","3050631708.22321","3055098149.53846","2869633425.9872","2973427070.04519","2846936446.97979","2930369490.01991","2913840472.41521","3177161972.52978","3040823196.60593","3904932067.93773","4347875138.84985","4759522724.55353","5128879257.61172","5507285057.09681","6110932418.5984","6566100374.86661","6827083515.17141","7275897099.80697","7896957783.01499","9454923696.68263","12006987882.871","12557930464.2562","11387787550.8736","11709689183.4404","12300546132.4661","13034404100.958","",
"El Salvador","SLV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15366953002.2239","16124028989.7452","17648860593.5796","19118373390.9616","20442379587.0311","21859256238.82","22441517599.1409","23544156717.6611","24441087291.4637","25329646370.2791","26187486561.8267","26996676641.2324","27857231011.9847","28817842606.8953","29857296433.7063","31620891147.3074","33992623971.0673","35555209946.4968","37178655424.5134","36680582627.9263","37888860797.9398","40156772371.5537","40813353995.2543","43097834027.883","45531100510.3046","48054128739.6827","51012015530.0582","53894859689.2591","56609407939.6931","",
"San Marino","SMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1314403152.86132","1429058981.86019","1580105824.32958","1651141921.16726","1781033038.38253","1815383738.14067","1920845636.06428","2063043227.24222","2177955973.18695","2330379159.55766","2563604590.30622","2656596646.01238","2333551990.06107","2250839447.45398","2080937193.28879","1960753777.5578","1934656845.19284","1953517123.56259","1986253337.35951","2052148940.07592","2122523062.065","","",
"Somalia","SOM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37221549187.8108","38822674889.7572","42329573129.2016","43846382416.6405","39076704173.8578","43050077753.3573","46055038276.1037","50983050500.5395","53845205201.0227","60186836156.6711","68319067304.9474","75574887065.8534","82855279697.9935","92848775951.1791","91846808062.96","93380309841.5871","99446229383.6862","100310854602.468","104804670405.139","104531204834.381","105878347512.115","111748911330.68","116541809515.9","123012227240.965","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","856186780313.431","889413739692.241","907734559812.969","922575943850.159","952403138364.062","1005387327809.72","1076883789332.63","1135567329663.17","1177060933313.92","1221572757961.18","1292466448006.88","1380074595276.58","1491050315814.04","1585791980625.81","1736613849917.08","1902500363055.57","2081956132647.23","2281167703636.02","2454542839989.74","2557909867350.63","2737853580698.23","2924157842798.3","3041035686830.44","3287892014347.15","3521419728507.35","3611425202814.44","3700003112856.02","3882062408446.02","4088086287601.09","",
"South Sudan","SSD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25429212285.886","26914895405.3922","28724297428.0439","27963579016.3746","15364070625.5407","21737660666.1039","15784928973.5477","","","","","",
"Sub-Saharan Africa","SSF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","856809999950.658","890076061937.795","908461292547.539","923366629499.884","953204083765.189","1006197910724.12","1077749777668.77","1136554520892.22","1178143796405.41","1222691768404.69","1293627554379.38","1381233518450.1","1492241292917.3","1586932453915.51","1737750453076.98","1903778299987.63","2083397065794.66","2282802156429.57","2456171934551.5","2559533155254.6","2739593579507.3","2926074361797.51","3042943170732.24","3289905479921.55","3523601522265.76","3613673206554.56","3702437127419.24","3884637203134.47","4090819640055.78","",
"Small states","SST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","301976521370.014","321385874200.632","341923578837.613","365108454379.822","406583837501.481","441065641744.106","502903173316.596","564561405603.687","619349429113.917","637758624177.194","696200492649.113","760696561096.317","803612114894.602","829266298605.726","844439085440.709","749666847711.626","748316721248.979","822895067038.884","860062194939.17","",
"Sao Tome and Principe","STP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","266621135.770752","277275948.373543","300990371.886912","320938842.553965","354411735.705755","398421554.825572","422435556.148872","465906436.564129","480848652.755466","518907733.272801","553046567.513634","558088225.647031","638535102.712048","747711596.203186","765861051.222132","790877443.160015","810905102.715775","852734705.609967","",
"Suriname","SUR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2680899422.1089","2846393009.26575","2922904738.17538","2791682100.37743","2948239106.1087","3010058705.53546","3095825562.07946","3328714610.6647","3443602155.24784","3444414506.12995","3595363147.49702","3828542195.41186","3997995512.61891","4328793310.12367","4823186977.34765","5197230696.37089","5664725377.24953","6114225612.04486","6491420321.2958","6738030907.92422","7168881186.87558","7746725931.88615","8546073857.02053","9204429053.30179","9550249449.62128","8987191079.01864","8120628096.41154","8912369715.22077","9302930581.56988","",
"Slovak Republic","SVK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37999832155.1407","39712359933.3311","43077430360.1754","46550599317.0847","50459305707.5984","54278281461.8849","57262506195.4346","57813914070.6221","61328111773.7871","66651011241.1851","71578545706.9555","76117131516.5072","81725881901.094","89400253225.0781","101503651409.687","113943752728.48","127626916993.841","124441129018.167","135710939711.011","140626782410.196","145644608377.499","151397294776.879","157095119197.712","162302480378.172","161031662510.308","168104392708.322","177655419105.475","",
"Slovenia","SVN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24691137748.649","23254374704.6179","22484939131.1387","23672170413.754","25465754653.7216","27067548088.6292","28403008819.7608","30340741122.4503","31816542489.3629","33876855926.9704","35816494136.3765","37762067050.5781","40372329697.6097","42088620439.2036","45412642735.3912","47716592721.283","51555225746.2075","55582074447.6016","59839627541.6582","56221915503.3542","57043842484.3091","59391588537.9105","59745699109.9106","61744411397.5613","63653371400.3498","65283414434.9714","69939494147.2441","75734777836.5049","80361841190.1078","",
"Sweden","SWE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173070300079.536","176872706862.953","178807542512.292","179263010098.041","190363356590.978","202126101209.644","209783205778.531","217918139678.013","227526614850.677","241759851277.147","261376819978.998","264835691828.75","274453227784.532","282932556754.671","302262549183.106","307269023846.15","339874693956.074","371319578984.154","386963027392.913","373677706110.435","395859198879.47","420524687693.704","431269677015.028","442946650381.655","456159762011.135","479915178567.394","500460136014.395","529968800848.859","547506563225.685","",
"Eswatini","SWZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2893709638.50894","3044230680.90255","3214057277.05592","3392404896.93072","3548025827.47925","3797227403.03055","4015318640.34801","4211294333.98629","4369591364.015","4563482519.2051","4747618880.78933","4902928959.94074","5198631704.133","5500639354.91288","5853433304.86674","6397836383.18614","6986418561.35434","7492291241.43913","7700785079.76186","7880931861.12826","8275231588.93406","8637941300.89507","8943450034.20097","9479507262.11999","9639955953.56837","9765075101.5452","9761435858.32913","9553541391.19561","10016336896.4638","",
"Sint Maarten (Dutch part)","SXM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1116655944.49449","1165817085.52696","1244917732.92047","1139214113.67503","1189107791.66024","1244066553.40814","1262602562.11983","1296285816.89879","1308768467.69408","","",
"Seychelles","SYC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","623215886.055765","662076716.041398","725659772.412524","788884665.520192","799294996.899459","809317169.65348","864663114.215428","984783938.945738","1079554630.42075","1115642393.93031","1157854574.53821","1156377688.43125","1188915593.94635","1139702074.97168","1137023982.59452","1278028919.625","1440555617.19323","1633412360.19228","1629434661.37691","1623710104.67903","1740448419.08075","1916946267.35322","1908199339.48849","2014393752.25609","2182707713.97772","2248861203.59894","2433892484.88909","2574505944.14005","2732880865.57527","",
"Syrian Arab Republic","SYR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","708657978.337852","649808053.358173","686438859.793345","763351436.303515","822354423.881518","886790310.800891","945594300.662746","1019792296.82845","",
"Chad","TCD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4164613407.0675","4672926559.39141","5161840719.80807","4454009537.19794","5010258642.9866","5178568709.36708","5390167697.28166","5793097285.4024","6265544169.73181","6312604307.75498","6396948802.87061","7299383800.66295","8044452609.33452","9400116440.02994","12899493839.4203","15606758921.4133","16183285768.1514","17161672209.4161","18029572665.7186","18933250751.9032","21749239338.8484","22221960066.2343","22168101494.9371","20766026202.8251","22918604146.7595","25683319416.5937","24242769280.908","23832085166.556","25057440933.0134","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2311500969623.7","2574086153837.09","2902628977595.2","3280552665889.62","3694339673992.89","4132369654373.13","4577432387986.41","4968190824674.59","5062340865914.23","5434314967786.4","5963278587696.71","6488309544036.9","7094641967735.93","7840365629035.03","8752354674500.6","9873786089703.25","11230238975759.8","12887113855293.2","14215941608238","15385055808340.5","17057200563042.8","18849763934021.7","20585921135513.5","21935639569921.9","23060586242723.4","23881484858752","25029212443604.8","26488626611665.8","28825791895659.3","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2942639671486.51","2876266051756.3","2693062355526.64","2634887576806.63","2443540038667.12","2482932708994.66","2544040739309.82","2666218551166.45","2505371130127.69","2592898402604.82","2868687824712.12","3029667832865.1","3241353588728.15","3545170676269.07","3958754367907.71","4406805280249.41","5214201102629.36","5822607708309.3","6659586324990.72","6522200404166.31","7002620308284.4","7734639109022.12","8193998648858.24","8807563859154.93","9088971512231.67","9106309659645.88","9458524449833.91","10034177482251.7","10679541746982.2","",
"Togo","TGO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3145799111.45122","3229418132.21813","3171530985.08819","2756561221.34406","3237242769.33517","3564436640.73988","3950430776.18153","4596313995.48064","4541147117.71922","4721039504.75696","4788761887.15806","4934097247.83482","5203938767.71549","5656788985.31999","5752230274.85846","5654631633.2131","5980142491.83427","6068624169.58719","6437984956.27606","6846312814.47153","7348529660.91188","7982028402.8089","8332461673.75504","8884374815.27435","9487032522.76303","10235626587.2167","10922963805.3307","11674937852.7889","12546554495.4589","",
"Thailand","THA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243859647816.054","273682306030.647","302546236188.607","335269073554.274","369812006466.031","408225715712.383","439197398665.317","434468638532.144","405819201137.742","430501598897.795","459735911785.96","486001617563.452","524045355346.603","572152393374.369","624509038526.39","670930206186.545","725573853859.007","785559752016.226","814659761719.891","815200295277.094","886663959827.635","912788708262.23","1008794014091.47","1049967972599.87","1059315193992.99","1087203200385.54","1143318213801.26","1202981826401.3","1283169739289.21","",
"Tajikistan","TJK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13955966341.29","13403540620.436","9733386327.13454","8329901950.05408","6695620593.582","5987234628.29254","5078686758.89381","5253091228.72655","5594446841.40351","5885177285.62222","6517591789.29154","7298686712.05047","8217670518.38297","9285027298.63687","10523815059.5611","11572639724.3214","12763228775.8545","14123135121.8285","15536794780.9084","16264670006.4829","17527119633.9448","19217458989.9627","19692163231.571","21782879523.594","27259897348.1684","25411575918.8225","28784682676.5777","27435856244.3022","30155785382.9186","",
"Turkmenistan","TKM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20028424640.1481","19752183336.298","17178841368.7198","17849644143.2702","15076898401.2141","14284730662.5322","15520888675.8866","13988637095.4734","15150453939.3991","17905114091.4329","19306511215.7101","20587025238.7001","20966446359.7718","22053898151.2306","23780109939.7277","27716902356.6049","31689174537.6237","36139178194.7374","42257926348.2603","45177464551.5325","49908653556.8213","58441023273.0774","63516102657.5469","68363227534.6331","73746160882.6569","76192141990.1124","78516288826.5632","81787812382.0508","88974490677.1804","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2664338771292.27","2860652058113.47","3014529955628.57","3156993846435.77","3378807976052.03","3495547050073.3","3690465762208.66","3952104542662.76","4089793144864.06","4147217832531.45","4397179981535.84","4520640616262.97","4604392170684.61","4785938913265.99","5217026217518.46","5625834971048.13","6184725207296.84","6711108363359.33","7141154007069.55","7110159557366","7647752013878.83","8251176100567.36","8640525344348.35","9022900819332.36","9232192836676.13","9191569468248.56","9395724220115.18","9907389422100.03","10305868598260.4","",
"Timor-Leste","TLS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1121554009.48708","1333524255.41698","1263848669.33935","1259226789.72963","1298300357.42108","1379157779.01021","1362500647.68098","1542197839.35398","1750471696.00357","1939990673.90528","2148242721.66086","2320465432.26395","2628629652.42884","2863828040.12866","3195420777.30531","3489401633.71701","3829629911.52769","3935914957.34217","4000349656.58556","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1174557710265.3","1192547494745.26","1277094494150.08","1343536303667.44","1391747249462.2","1459821645674.6","1574769878060.06","1656543329165.44","1788666717222.28","1894993814270.69","2028116127106.31","2121181161405.76","2227694628855.5","2328290625683.08","2579421625301.83","2780059487816.77","3023929087248.16","3294353803392.68","3481136475928.32","3597924507066.26","3830450731658.64","3882747582240.85","4017784656435.15","4046388255254.63","4041009538677.81","3816074998691.43","3844032516380.28","4078566724434.55","","",
"Tonga","TON","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220696580.056767","242796325.818603","248955185.835849","264380181.380895","283398794.646676","300081167.643863","305606963.690021","310467760.53814","322498180.974786","339853588.873255","359159468.198023","380257273.091429","399478206.613097","415476650.558932","425162787.127234","445342689.641136","455093035.999404","447850679.9068","470713194.503271","485166090.936467","508418596.72787","533494964.58507","548567513.093956","540775375.571209","562426453.526481","589540362.743573","616128365.322323","644791263.956941","662479516.835005","",
"South Asia (IDA & IBRD)","TSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1410021291516.17","1486255842045.75","1607894825544.65","1717303913420.56","1859600816444.49","2030123379523.11","2208633458761.07","2330340490827.27","2487167042283.88","2717700125428.22","2891402831877.24","3081329034810.07","3246072847257.69","3544943101013.1","3915614633061.49","4349752184880.36","4826221254590.54","5316107605403.89","5592516859256.1","6032112286680.21","6563751412522.32","7041048652489.62","7689515469342.42","8106231048585.78","8514123521098.69","8987107119787.58","9647898562430.85","10348610062239.9","11305151466234.5","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","856809999950.657","890076061937.795","908461292547.539","923366629499.884","953204083765.189","1006197910724.12","1077749777668.77","1136554520892.22","1178143796405.41","1222691768404.69","1293627554379.38","1381233518450.1","1492241292917.3","1586932453915.51","1737750453076.97","1903778299987.63","2083397065794.66","2282802156429.57","2456171934551.5","2559533155254.6","2739593579507.3","2926074361797.51","3042943170732.23","3289905479921.55","3523601522265.76","3613673206554.56","3702437127419.23","3884637203134.47","4090819640055.78","",
